TrialIdx,j1,j2,x1,x2,x3,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,b1,b2,b3,b4,c1,c2,c3
55,0.709,0.8,0.95599281414488,0.6011416144344134,0.5644221314215654,0.9582135,0.3932865,1.3515,0.5246745195573012,0.1311686298893252,0.6558431494466264,0.062213555168189,1.413713555168189,0.4351529381619134,1.0909960876085398,2.504709642776729,0.1311686298893252,0.4555000551681891,0.9598274577192146,0.9582135,0.1368887308405958,0.475363846541704,1.0016843404097466
56,0.709,0.8,0.652145750528898,0.4053509549918317,0.5,0.6089601,0.2499399,0.8589,0.4270897233756419,0.1067724308439104,0.5338621542195524,0.4581368729742114,1.3170368729742117,0.783174718754659,1.3170368729742117,2.634073745948423,0.1067724308439104,0.7080767729742115,1.210264442130301,0.6089601,0.1753356760876623,1.1627638214296987,1.9874281453420364
57,0.709,0.8,0.6781650568266213,0.5640360906505684,0.56598956370263,0.7817434,0.3208566,1.1026,0.5625630580989422,0.1406407645247355,0.7032038226236778,0.5232578776669248,1.6258578776669248,0.5435316864686414,1.2467355090923191,2.872593386759244,0.1406407645247355,0.8441144776669248,1.1060947445675835,0.7817434,0.1799065582449887,1.079784591295462,1.4149076852680609
58,0.709,0.8,0.7249586372618932,0.577972239016893,0.5,0.6787257,0.2785743,0.9573,0.6105648471207807,0.1526412117801951,0.7632060589009759,0.3631891297186833,1.3204891297186834,0.5572830708177074,1.3204891297186834,2.6409782594373667,0.1526412117801951,0.6417634297186834,1.1678479179384882,0.6787257,0.2248938146591401,0.9455416668599456,1.7206478522008055
59,0.709,0.8,0.6835179611388902,0.7061622015778235,0.640703585010558,0.778482,0.3195180000000001,1.098,0.5089118848661452,0.1272279712165362,0.6361398560826815,0.5083952411294244,1.6063952411294244,0.2647011329440795,0.900840989026761,2.5072362301561855,0.1272279712165362,0.8279132411294244,0.7736130178102247,0.778482,0.163430845178869,1.0634969609180744,0.9937455430057789
60,0.709,0.8,0.6645108561883681,0.4,0.5994022970206325,0.7574247,0.3108753,1.0683,0.3438200333240224,0.0859550083310055,0.4297750416550279,0.5393486788007722,1.6076486788007722,0.6446625624825418,1.0744376041375698,2.682086282938342,0.0859550083310055,0.8502239788007722,0.9884825958065642,0.7574247,0.1134832391008711,1.1225194779108367,1.305057249660018
61,0.709,0.8,0.5702415661747623,0.4,0.6280965032759074,0.6880845,0.2824155,0.9705,0.3224709026926597,0.0806177256731649,0.4030886283658246,0.7314103088366769,1.701910308836677,0.6046329425487369,1.0077215709145615,2.7096318797512384,0.0806177256731649,1.013825808836677,0.9271038452413968,0.6880845,0.1171625369749862,1.4734030614505589,1.347369175212342
62,0.709,0.8,0.553332111298745,0.4,0.5635609313475861,0.6618514999999999,0.2716485,0.9335,0.4180817098841407,0.1045204274710351,0.5226021373551759,0.7535519186189099,1.68705191861891,0.7839032060327638,1.3065053433879397,2.9935572620068496,0.1045204274710351,1.02520041861891,1.2019849159169045,0.6618514999999999,0.1579212670380518,1.548988585232352,1.8160945709375964
63,0.709,0.8,0.8404123272899979,0.8922781319581946,0.5,0.7705411999999999,0.3162588,1.0868,0.9230972391270464,0.2307743097817615,1.1538715489088078,0.2063747485243419,1.293174748524342,0.139303199615534,1.293174748524342,2.586349497048684,0.2307743097817615,0.522633548524342,1.0624004387425805,0.7705411999999999,0.2994963926416414,0.6782681426046291,1.3787717499629875
64,0.709,0.8,0.674589137994178,0.5794109434582118,0.6525831023433356,0.8064874999999999,0.3310125,1.1375,0.4161058824989982,0.1040264706247495,0.5201323531237477,0.5487115559438747,1.6862115559438746,0.3775592748930446,0.8976916280167924,2.583903183960667,0.1040264706247495,0.8797240559438747,0.7936651573920428,0.8064874999999999,0.128987083649467,1.0908092883570728,0.9841010026715143
65,0.709,0.8,0.6735046760728162,0.4,0.5541229063360035,0.6847521999999999,0.2810478,0.9658,0.3692373473543506,0.0923093368385876,0.4615466841929383,0.4681915286580464,1.4339915286580465,0.6923200262894074,1.1538667104823457,2.587858239140392,0.0923093368385876,0.7492393286580464,1.061557373643758,0.6847521999999999,0.1348069226189965,1.0941758619512965,1.5502796101184606
66,0.709,0.8,0.6432380795180718,0.4,0.6404534976256216,0.8609387,0.3533613,1.2143,0.3391342819049083,0.084783570476227,0.4239178523811354,0.6734924654426251,1.887792465442625,0.6358767785717031,1.0597946309528383,2.9475870963954636,0.084783570476227,1.026853765442625,0.9750110604766116,0.8609387,0.0984780571209391,1.192714144970629,1.1324976568908
67,0.709,0.8,0.7232856501386125,0.4,0.5,0.6620642,0.2717358,0.9338,0.4131369120108135,0.1032842280027033,0.5164211400135169,0.3572528500337923,1.2910528500337923,0.7746317100202754,1.2910528500337923,2.5821057000675847,0.1032842280027033,0.6289886500337923,1.187768622031089,0.6620642,0.1560033422781406,0.9500417784767584,1.794038436198618
68,0.709,0.8,0.5645816965034234,0.4,0.5,0.5469934999999999,0.2245065,0.7715,0.4372794965351892,0.1093198741337972,0.5465993706689866,0.5949984266724665,1.3664984266724665,0.8198990560034799,1.3664984266724665,2.732996853344933,0.1093198741337972,0.8195049266724665,1.2571785525386692,0.5469934999999999,0.199855892499266,1.4981986562408267,2.2983427637415605
69,0.709,0.8,0.7140308168891187,0.4,0.5271315596873235,0.670005,0.274995,0.945,0.3799147386753725,0.0949786846688431,0.4748934233442156,0.3784722894974829,1.3234722894974829,0.7123401350163233,1.187233558360539,2.5107058478580218,0.0949786846688431,0.653467289497483,1.092254873691696,0.670005,0.1417581729522065,0.9753170341974808,1.630218988950375
70,0.709,0.8,0.45,0.4,0.5,0.5689725,0.23352750000000003,0.8025,0.5706666666666668,0.14266666666666664,0.7133333333333334,0.9808333333333333,1.7833333333333332,1.0699999999999998,1.7833333333333332,3.5666666666666664,0.14266666666666664,1.2143608333333333,1.6406666666666667,0.5689725,0.25074439742986987,2.134304967873374,2.883560570443504
