RI,MW
5.491389796041133,101.16398022766299
5.493756798144403,101.28954837575702
5.496016449266577,101.41525066393784
5.498171553375897,101.54108720975772
5.500224914440679,101.66705813084982
5.502179336429322,101.79316354492252
5.5040376233099835,101.91940356976728
5.505802579051078,102.04577832324505
5.507477007620878,102.17228792330431
5.509063712987654,102.29893248797033
5.510565499119821,102.42571213533645
5.511985169985536,102.55262698358878
5.513325529553185,102.679677150983
5.514589381791055,102.80686275585168
5.515779530667501,102.93418391661162
5.51689878015074,103.06164075175433
5.5179499342091844,103.18923337985564
5.518935796811064,103.31696191955815
5.519859171924679,103.44482648959251
5.520722863518344,103.57282720876567
5.521529675560416,103.7009641959625
5.522282412019138,103.82923757014937
5.522983876862838,103.95764745036253
5.523636874059861,104.08619395573088
5.52424420757842,104.21487720544731
5.524808681386901,104.34369731879603
5.525333099453576,104.47265441512972
5.525820265746773,104.60174861388727
5.5262729842347795,104.7309800345842
5.526694058885923,104.86034879681202
5.5270862936685035,104.98985502024786
5.527452492550694,105.11949882463885
5.527795459501064,105.2492803298209
5.528117998487701,105.37919965569846
5.528422913478963,105.50925692226629
5.528713008443177,105.63945224958859
5.528991087348743,105.76978575781538
5.529259954163763,105.90025756717148
5.529522412856693,106.03086779796233
5.5297812673957765,106.16161657057572
5.530039321749385,106.29250400547194
5.530299379885733,106.42353022319817
5.530564245773178,106.55469534437643
5.53083672338002,106.68599948970889
5.531119616674559,106.8174427799787
5.531415729625095,106.94902533604548
5.531727866199958,107.08074727885365
5.5320588303674185,107.21260872941959
5.532411426095834,107.34460980884307
5.532788457353433,107.47675063830964
5.533192728108617,107.60903133907222
5.533627042329584,107.7414520324742
5.534094203984736,107.87401283993253
5.534597017042302,108.00671388294629
5.535138285470637,108.1395552830943
5.5357208132380435,108.27253716203222
5.536347404312778,108.40565964150247
5.537020752602558,108.53892284332048
5.537736401562682,108.67232688938394
5.538478485044337,108.80587190167128
5.539230116261493,108.9395580022441
5.539974408428051,109.07338531323319
5.540694474757899,109.2073539568634
5.541373428464979,109.34146405543117
5.541994382763136,109.47571573131238
5.542540450866397,109.61010910696928
5.542994745988622,109.74464430493896
5.543340381343697,109.87932144784033
5.543560470145579,110.01414065837497
5.543638125608254,110.14910205932091
5.543556460945538,110.28420577353971
5.543298589371318,110.41945192397255
5.542847624099622,110.55484063363876
5.542186678344265,110.69037202564049
5.54129886531922,110.82604622316124
5.540167298238401,110.96186334946431
5.538775090315738,111.09782352788883
5.537105354765117,111.23392688186412
5.535144315262173,111.37017353489381
5.532898891482333,111.5065636105615
5.530384452389455,111.64309723253548
5.527616391977176,111.77977452456089
5.524610104239173,111.91659561046689
5.521380983169053,112.05356061416109
5.517944422760536,112.19066965963681
5.5143158170072155,112.32792287095955
5.510510559902784,112.46532037228457
5.506544045440876,112.60286228784013
5.5024316676151415,112.74054874194515
5.498188820419216,112.87837985899327
5.493830897846834,113.01635576346006
5.489373293891575,113.1544765799006
5.484831402547101,113.29274243295364
5.480220617807092,113.43115344734073
5.475556333665182,113.56970974785992
5.470853944115021,113.70841145939697
5.466128843150258,113.8472587069134
5.4613964247645725,113.98625161545122
5.4566720829516555,114.12539031014289
5.4519712117051,114.26467491618926
5.447309205018541,114.40410555888573
5.442701456885715,114.54368236359947
5.438163361300184,114.68340545578164
5.433710312255656,114.82327496097156
5.429357703745737,114.96329100477797
5.425120929764134,115.10345371290514
5.421015384304496,115.24376321112685
5.41705646136046,115.38421962530845
5.413259554925716,115.52482308138558
5.409640058993816,115.66557370538888
5.406213367558578,115.80647162342429
5.402994874613498,115.94751696167637
5.39999997415228,116.08870984641986
5.397244060168617,116.23005040399913
5.394742526656145,116.37153876085952
5.392510767608499,116.51317504350617
5.390564177019343,116.65495937854533
5.388918148882382,116.7968918926546
5.38758807719114,116.93897271259875
5.386584343176665,117.08120196521814
5.385886110483995,117.22357977744116
5.385460545582617,117.36610627628099
5.385274790026756,117.50878158882482
5.385295985370732,117.65160584224803
5.385491273168938,117.79457916381092
5.3858277949756115,117.93770168084703
5.386272692345145,118.08097352078157
5.386793106831732,118.2243948111147
5.387356179989823,118.3679656794393
5.387929053373597,118.51168625341474
5.388478868537476,118.65555666079993
5.388972767035739,118.79957702942885
5.389377890422693,118.9437474872148
5.389661380252662,119.08806816216226
5.389790378079994,119.23253918235176
5.389732025458898,119.37716067594492
5.389453463943795,119.52193277119724
5.388921835088979,119.66685559643355
5.388104280448715,119.81192928007263
5.386968337379784,119.95715395060607
5.3855006864310155,120.10252973661947
5.383715297667621,120.24805676677387
5.381628230699704,120.39373516981507
5.379255545137411,120.539565074572
5.376613300590833,120.68554660995672
5.373717556670059,120.83167990496797
5.370584372985178,120.97796508867995
5.3672298091463375,121.12440229026137
5.363669924763585,121.2709916389487
5.35992077944708,121.41773326407731
5.355998432806857,121.56462729506076
5.351918944453132,121.71167386139003
5.3476983739958825,121.85887309264645
5.343352781045255,122.00622511849139
5.338898225211395,122.1537300686724
5.334350766104336,122.30138807301711
5.329726463334225,122.44919926144371
5.325041376511223,122.59716376394454
5.320311565245277,122.7452817106008
5.315553089146661,122.89355323158095
5.310782007825296,123.04197845712586
5.30601438089144,123.19055751757595
5.301266267955157,123.33929054334239
5.296553728626492,123.48817766492456
5.291892822515635,123.63721901291022
